name,link,image,description,reference,price_tunisianet,availability_tunisianet,price_mytek,availability_mytek
Pc Portable HP 15s-eq1003nk AMD 3020 E 8Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-hp-15s-eq1003nk-amd-3020-e-8go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/6/262c4ea_1.jpg,"Écran 15.6"" HD - Processeur: AMD 3020e ( 1.2 GHz up to 2.6 GHz Turbo max , L2: 1Mo / L3: 4 Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8 Go DDR4-2400 - Disque dur: 256 Go SSD - Carte graphique: AMD Radeon Graphics avec WiFi, Bluetooth, 1x USB type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise combinée casque/microphone - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",262C4EA-8G,,,"689,000 DT",En stock
PC Portable ASUS X543MA Celeron N4020 8Go 1To - Gris,https://www.mytek.tn/pc-portable-asus-x543ma-celeron-n4020-8g-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/x/5/x543ma-gq1393w--55.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 (1,10 GHz up to 2,80 GHz, 4Mo Mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8Go - Disque Dur: 1 To HDD - Carte Graphique: Intel HD Graphics, avec WiFi, Bluetooth, 1x USB 3.1, 2x USB 2.0 , HDMI ,Webcam avec Micro - Couleur: Gris - Garantie: 1 an + Sacoche & Souris Sans Fil Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-X543MA-GQ1393W,,,"689,000 DT",En stock
PC Portable ASUS E510MA Intel Celeron N4020 4Go 128 Go eMMC- Noir,https://www.mytek.tn/pc-portable-asus-e510ma-intel-celeron-n4020-4go-128-go-emmc-noir-e510ma-br580w.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/e/5/e510ma-br580w-1_1.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 (1,10 GHz up to 2.80 GHz, 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 - Mémoire RAM: 4 Go DDR4 - Disque Dur: 128 G o eMMC - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth,1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 1 x HDMI 1.4, 1 x combo audio jack de 3,5 mm - Clavier Chiclet - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",E510MA-BR580W,,,"699,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IGL05 N4020 4Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15igl05-n4020-4go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81wq00jvfe.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-2400 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD 600 Graphics avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WQ00JVFE,,,"699,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 4Go 1To - Rouge,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-4g-1to-rouge.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g6fg.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 4 Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Rouge - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G6FG,,,"699,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 4Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-4go-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g7fg.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 4Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G7FG,,,"699,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IGL05 N4020 4G 1To + 256G SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15igl05-n4020-4g-1to-256g-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81wq00gyfg-256ssd-2y.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-2400 - Disque Dur: 1To + 256Go SSD - Carte Graphique: Intel HD Graphics avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WQ00GYFG-256SSD-2Y,,,"699,000 DT",Epuisé
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 4Go 1To - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-4go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g8fg.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation Windows 10 Famille - Mémoire RAM: 4Go DDR4 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G8FG,,,"699,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 4Go 1To - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-4go-1to-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101gvfg.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 4Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101GVFG,,,"699,000 DT",En stock
PC Portable LENOVO V15 ADA AMD 3020E 8Go 1To + 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-v15-ada-amd-3020e-8go-1to-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82c7007yfe-8g-256ssd.jpg,"Écran 15.6"" HD - Processeur: AMD 3020e ( 1.2 GHz up to 2.6 GHz Turbo max , L2: 1Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4-2400 - Disque dur: 1To + 256Go SSD - Carte graphique: AMD Radeon Graphics avec WiFi, Bluetooth, 1x USB 2.0, 2x USB 3.1 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm), 1x lecteur de carte - Couleur: Gris fer - Garantie: 1 an + Sacoche Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82C7007YFE-8G-256SSD,,,"699,000 DT",En stock
PC Portable HP 15-Dw1001nk N4020 8Go 1To - Gris,https://www.mytek.tn/pc-portable-hp-15-dw1001nk-n4020-8go-1to-gris-27z73ea-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/7/27z73ea-8g_-40.jpg,"Écran 15.6"" HD LED - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire: 8 Go DDR4- 2400 - Disque dur: 1 To HDD - Carte graphique: Intel UHD 600, avec Wi-Fi, Bluetooth, 1xUSB Type-C, ​​2xUSB Type-A, 1xHDMI 1.4b, 1xRJ-45, 1xcombo casque/micro - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",27Z73EA-8G,,,"709,000 DT",En stock
PC Portable LENOVO V15 IGL Intel Celeron N4020 8Go 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-v15-igl-intel-celeron-n4020-8go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82c3008dfe.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 (1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4-2400 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics 600 avec WiFi, Bluetooth,1x USB 2.0, 2x USB 3.1 Gen 1, 1x HDMI 1.4b,  1x prise combo casque/micro (3,5 mm) et lecteur de carte, - Couleur: Gris - Garantie: 1 an + Sacoche Lenovo T210 offerte Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82C3008DFE,,,"719,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IGL05 N4020 4Go 1To + 500Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15igl05-n4020-4g-1to-500go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-81wq00gwfg-500ssd-2y--5.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-2400 - Disque Dur: 1To + 500Go SSD - Carte Graphique: Intel UHD 600 Graphics avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 2 ans + Sac à Dos Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-81WQ00GWFG-500SSD-2Y,,,"725,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IGL05 N4020 4Go 1To + 500Go SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15igl05-n4020-4go-1to-500go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-81wq00gyfg-500ssd-2y--1.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-2400 - Disque Dur: 1To + 500Go SSD - Carte Graphique: Intel UHD 600 Graphics avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 2ans + Sac à Dos Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-81WQ00GYFG-500SSD-2Y,,,"725,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IGL05 N4020 4Go 1To + 500Go SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15igl05-n4020-4go-1to-500go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-81wq00gufg-500ssd-2y--2.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-2400 - Disque Dur: 1To + 500Go SSD - Carte Graphique: Intel UHD 600 Graphics avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 2 ans + Sac à Dos Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-81WQ00GUFG-500SSD-2Y,,,"725,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IGL05 N4020 4Go 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15igl05-n4020-4go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81wq00kcfg.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-2400 - Disque Dur: 256Go SSD - Carte Graphique: Intel UHD 600 Graphics avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WQ00KCFG,,,"729,000 DT",Epuisé
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 12Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-12go-1to-gris-81w101g3fg-12g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g3fg-12g.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 12Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G3FG-12G,,,"729,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 12Go 1To - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-12go-1to-noir-81w101g5fg-12g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g5fg-12g.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 12Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G5FG-12G,,,"729,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 8Go 1To - Rouge,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-8g-1to-rouge.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g6fg-8g.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8 Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Rouge - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G6FG-8G,,,"735,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 8Go 1To - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-8go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g8fg_1.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation Windows 10 Famille - Mémoire RAM: 8Go DDR4 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G8FG-8G,,,"735,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 8Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-8go-1to.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g7fg_1.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G7FG-8G,,,"735,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 8Go 1To - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-8go-1to-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101gvfg_2.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101GVFG-8G,,,"749,000 DT",En stock
Pc Portable HP 15s-eq1003nk AMD 3020 E 16Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-hp-15s-eq1003nk-amd-3020-e-16go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/6/262c4ea-16g.jpg,"Écran 15.6"" HD - Processeur: AMD 3020e ( 1.2 GHz up to 2.6 GHz Turbo max , L2: 1Mo / L3: 4 Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 16 Go DDR4-2400 - Disque dur: 256 Go SSD - Carte graphique: AMD Radeon Graphics avec WiFi, Bluetooth, 1x USB type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise combinée casque/microphone - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",262C4EA-16G,,,"759,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 12Go 1To - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-12go-1to-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101gvfg_1.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 12Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101GVFG-12G,,,"779,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 12Go 1To - Noir,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-12go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g8fg_2.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation Windows 10 Famille - Mémoire RAM: 12Go DDR4 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G8FG-12G,,,"779,000 DT",En stock
PC Portable HP 15-Dw1001nk N4020 16Go 1To - Gris,https://www.mytek.tn/pc-portable-hp-15-dw1001nk-n4020-16go-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/7/27z73ea-16g.jpg,"Écran 15.6"" HD LED - Processeur: Intel Celeron N4020 ( 1,10 GHz up to 2.80 GHz , 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire: 16 Go DDR4- 2400 - Disque dur: 1 To HDD - Carte graphique: Intel UHD 600, avec Wi-Fi, Bluetooth, 1xUSB Type-C, ​​2xUSB Type-A, 1xHDMI 1.4b, 1xRJ-45, 1xcombo casque/micro - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",27Z73EA-16G,,,"779,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 12Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-12go-1to.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g7fg_2.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 12Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G7FG-12G,,,"779,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA05 AMD Athlon 12Go 1To - Rouge,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-12g-1to-rouge.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81w101g6fg-12g.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon Silver 3050U ( 2,3 GHz up to 3.2 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 12 Go DDR4 2400 - Disque Dur: 1To HDD - Carte Graphique: AMD Radeon Graphics avec Wifi - Bluetooth 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/micro (3,5 mm) et lecteur de carte - Couleur: Rouge - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81W101G6FG-12G,,,"779,000 DT",En stock
