name,link,image,description,reference,price_tunisianet,availability_tunisianet
Pc Portable HP 15s-fq2001nk / i5 11è Gén / 8 Go / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/46983-pc-portable-hp-15s-fq2001nk-i5-11e-gen-8-go-silver-2U2M4EA.html,https://www.tunisianet.com.tn/189495-home/pc-portable-hp-15s-fq2001nk-i5-11e-gen-8-go-silver-2U2M4EA.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5-1135G7 , up to 4.2 GHz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 256 Go NVMe M.2 - Carte graphique Intel Iris X - 1x USB Type C - 2x USB 5 Gbps - 1x HDMI - Lecteur de cartes - Webcam HD avec Micro - Wifi - Bluetooth - Batterie Li-Ion 3 Cellules  - Windows 10 64 bits - Couleur Silver - Garantie 1 an",2U2M4EA,"1 799,000 DT",En stock
Pc Portable Asus VivoBook15 / Ryzen 5 4600H / 8G / Win11,https://www.tunisianet.com.tn/pc-portable-tunisie/61122-pc-portable-asus-vivobook15-ryzen-5-4600h-8g-win11.html,https://www.tunisianet.com.tn/283449-home/pc-portable-asus-vivobook15-ryzen-5-4600h-8g-win11.jpg,"Ecran 15.6"" HD LED - Processeur AMD Ryzen 5-4600H Up to 4 GHz - 8 Mo de mémoire cache totale - Mémoire 8 Go - Disque SSD 512 Go, M.2 NVMe - Carte graphique AMD Radeon Graphics - WiFi - Bluetooth - HDMI - USB 3.0 Type C - USB 3.0 - Jack 3,5mm - Webcam - Windows 11 - Garantie 2 ans",M1502IA-EJ025W-2Y,"1 799,000 DT",En stock
PC Portable MSI Modern 15 B12M / i5 12é Gen / 8 Go / 256 Go SSD / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60241-pc-portable-msi-modern-15-b12m-i5-12e-gen-8-go-256-go-ssd-noir.html,https://www.tunisianet.com.tn/278566-home/pc-portable-msi-modern-15-b12m-i5-12e-gen-8-go-256-go-ssd-noir.jpg,"Écran 15.6"" Full HD IPS - Processeur Intel Core i5-1235U, up to 4.4 Ghz, 12 Mo de cache - Mémoire 8 Go - Disque 256 Go SSD - Intel Iris Xe Graphics - Wifi 6 - Bluetooth 5.2 - USB 3.2 Type C - USB 3.2 - USB 2.0 - HDMI - Lecteur de cartes - Couleur Noir - Clavier rétroéclairé Blanc - Garantie 1 an",9S7-15H112-060,"1 799,000 DT",En stock
PC Portable HP 15s-eq2001nk / Ryzen 5 5500U / 8 Go / Blanc,https://www.tunisianet.com.tn/pc-portable-tunisie/57820-pc-portable-hp-15s-eq2001nk-ryzen-5-5500u-8-go-blanc.html,https://www.tunisianet.com.tn/261162-home/pc-portable-hp-15s-eq2001nk-ryzen-5-5500u-8-go-blanc.jpg,"Ecran 15.6"" Full HD LED - Processeur AMD Ryzen 5 5500U , up to 4 Ghz, 11 Mo de mémoire cache - 8 Go de mémoire - Disque 512 Go SSD PCIe NVMe M.2 - Carte graphique AMD Radeon Intégrée - Lecteur de cartes - Webcam HD 720p HP True Vision - Wifi - Bluetooth - HDMI - 1x USB Type C - 2x USB 3.1 - Windows 10 - Couleur Blanc - Garantie 1 an",455Z8EA,"1 799,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 12 Go / 1 To / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/61136-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-1-to-bleu.html,https://www.tunisianet.com.tn/283532-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-1-to-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Bleu - Windows 11 - Garantie 1 an",82H8020XFG-12,"1 800,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 12 Go / 1 To / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61144-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-1-to-gris.html,https://www.tunisianet.com.tn/283554-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-1-to-gris.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Gris - Windows 11 - Garantie 1 an",82H8020YFG-12,"1 800,000 DT",En stock
Pc Portable Lenovo V15 G2 ITL / i5 11è Gén / 8 Go / MX350 2G,https://www.tunisianet.com.tn/pc-portable-tunisie/54515-pc-portable-lenovo-v15-g2-itl-i5-11e-gen-8-go-mx350-2g.html,https://www.tunisianet.com.tn/236462-home/pc-portable-lenovo-v15-g2-itl-i5-11e-gen-8-go-mx350-2g.jpg,"Ecran 15.6"" LED Full HD (1920x1080) - Processeur Intel Core i5- 1135G7 , 11é Génération, up to 4.2 GHz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique NVIDIA Geforce MX350 , 2 Go de mémoire DDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD - USB 3.2 Gen 1 - USB-C 3.2 - Couleur Noir - Garantie 1 an",82KB0016FE,"1 815,000 DT",Sur commande
PC Portable Lenovo IdeaPad 3 15ALC6 / AMD Ryzen 7 / 8 Go / 512 Go SSD / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/60382-pc-portable-lenovo-ideapad-3-15alc6-amd-ryzen-7-8-go-512-go-ssd-bleu.html,https://www.tunisianet.com.tn/279582-home/pc-portable-lenovo-ideapad-3-15alc6-amd-ryzen-7-8-go-512-go-ssd-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur AMD Ryzen 7-5700U, jusqu'à 4.3 GHz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD M.2 NVMe - Carte graphique AMD Radeon Graphics - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 1x USB-C 3.2 - 1x USB 3.2 - Couleur Bleu - Garantie 1 an",82KU00J6FG,"1 829,000 DT",En stock
Pc portable Lenovo IdeaPad 3 15IIL05 / i5 10è Gén / 20 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/52818-pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-20-go-noir.html,https://www.tunisianet.com.tn/224250-home/pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-20-go-noir.jpg,"Ecran 15.6"" HD LED - Processeur Intel i5-1035G1, 10è Génération, up to 3.6 Ghz, 6 Mo de mémoire cache - Mémoire 20 Go - Disque 1 To - C arte graphique Intel UHD Graphics - Webcam HD 720p - 2x USB 3.2 Gen 1 - HDMI - Lecteur de cartes - Wifi - Bluetooth 5.0 - Garantie 1 an",81WE01CUFE-20,"1 834,000 DT",En stock
PC Portable Dell Vostro 3510 / i5-1135G7 / 12 Go / MX350 2G,https://www.tunisianet.com.tn/pc-portable-tunisie/57958-pc-portable-dell-vostro-3510-i5-1135g7-12-go-mx350-2g.html,https://www.tunisianet.com.tn/262168-home/pc-portable-dell-vostro-3510-i5-1135g7-12-go-mx350-2g.jpg,"Ecran 15.6"" HD LED - Processeur Intel Core i5- 1135G7 , up to 4.2 GHz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque SSD 256 Go - Carte graphique Nvidea GeForce MX350, 2 Go de mémoire dédiée - Lecteur de cartes - HDMI - RJ45 - Wifi - Bluetooth 5.0 - Couleur Noir - Garantie 1 an",N8022VN3510EMEA-12,"1 848,000 DT",En stock
PC Portable Dell Vostro 15 3510 / i5 11è Gén / 8 Go / 512 Go SSD / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/61050-pc-portable-dell-vostro-15-3510-i5-11e-gen-8-go-512-go-ssd-noir.html,https://www.tunisianet.com.tn/283080-home/pc-portable-dell-vostro-15-3510-i5-11e-gen-8-go-512-go-ssd-noir.jpg,"Ecran 15.6"" Full HD LED - Processeur Intel Core i5-1135G7, Up to 4.2 GHz 8 Mo de mémoire cache - Mémoire 8 Go - Disque SSD 512 Go NVMe M.2 - Intel UHD Graphics - Lecteur de cartes - WiFi - Bluetooth - Couleur Noir - Garantie 1 an",814494-3510,"1 859,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ALC6 / AMD Ryzen 7 / 12 Go / 512 Go SSD / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/60384-pc-portable-lenovo-ideapad-3-15alc6-amd-ryzen-7-12-go-512-go-ssd-bleu.html,https://www.tunisianet.com.tn/279595-home/pc-portable-lenovo-ideapad-3-15alc6-amd-ryzen-7-12-go-512-go-ssd-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur AMD Ryzen 7-5700U, jusqu'à 4.3 GHz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 NVMe - Carte graphique AMD Radeon Graphics - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 1x USB-C 3.2 - 1x USB 3.2 - Couleur Bleu - Garantie 1 an",82KU00J6FG-12,"1 869,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 20 Go / 1 To / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/59698-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-bleu.html,https://www.tunisianet.com.tn/274367-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 20 Go - Disque 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Bleu - Garantie 1 an",82H800VJFE-20,"1 879,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 20 Go / 1 To / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/59701-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-gris.html,https://www.tunisianet.com.tn/274387-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-gris.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 20 Go - Disque 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Gris - Garantie 1 an",82H800SXFE-20,"1 879,000 DT",En stock
Pc Portable Asus VivoBook15 / Ryzen 5 4600H / 16 Go / Win11,https://www.tunisianet.com.tn/pc-portable-tunisie/61173-pc-portable-asus-vivobook15-ryzen-5-4600h-8g-win11.html,https://www.tunisianet.com.tn/283700-home/pc-portable-asus-vivobook15-ryzen-5-4600h-8g-win11.jpg,"Ecran 15.6"" HD LED - Processeur AMD Ryzen 5-4600H Up to 4 GHz - 8 Mo de mémoire cache totale - Mémoire 16 Go - Disque SSD 512 Go, M.2 NVMe - Carte graphique AMD Radeon Graphics - WiFi - Bluetooth - HDMI - USB 3.0 Type C - USB 3.0 - Jack 3,5mm - Webcam - Windows 11 - Garantie 2 ans",M1502IA-EJ025W-16,"1 884,000 DT",En stock
PC Portable Acer EXTENSA 15 / i5 11è Gén / 8 Go / 512 Go SSD / MX350 2G,https://www.tunisianet.com.tn/pc-portable-tunisie/59592-pc-portable-acer-extensa-15-i5-11e-gen-8-go-512-go-ssd-mx350-2g.html,https://www.tunisianet.com.tn/273788-home/pc-portable-acer-extensa-15-i5-11e-gen-8-go-512-go-ssd-mx350-2g.jpg,"Ecran 15.6"" FHD IPS - Processeur Intel Core i5-1135G7 , 11è Génération, up to 4.2 GHz , 8 Mo de mémoire cache - Mémoire 8 Go - Disque SSD 512 Go - Carte graphique Nvidia GeForce MX350 , 2 Go de mémoire dédiée - Bluetooth 5.0 - USB 2.0 - 2x USB 3.2 - HDMI - Wifi - Ethernet - Webcam avec micro - Couleur Noir - Garantie 1 an",NX.EGHEF.00C,"1 889,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 20 Go / 1 To / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/61143-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-bleu.html,https://www.tunisianet.com.tn/283548-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 20 Go - Disque 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Bleu - Windows 11 - Garantie 1 an",82H8020XFG-20,"1 895,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 20 Go / 1 To / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61145-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-gris.html,https://www.tunisianet.com.tn/283559-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-20-go-1-to-gris.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 20 Go - Disque 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Gris - Windows 11 - Garantie 1 an",82H8020YFG-20,"1 895,000 DT",En stock
PC Portable Dell Vostro 3510 / i5-1135G7 / 16 Go / MX350 2G,https://www.tunisianet.com.tn/pc-portable-tunisie/57959-pc-portable-dell-vostro-3510-i5-1135g7-16-go-mx350-2g.html,https://www.tunisianet.com.tn/262176-home/pc-portable-dell-vostro-3510-i5-1135g7-16-go-mx350-2g.jpg,"Ecran 15.6"" HD LED - Processeur Intel Core i5- 1135G7 , up to 4.2 GHz, 8 Mo de mémoire cache - Mémoire 16 Go - Disque SSD 256 Go - Carte graphique Nvidea GeForce MX350, 2 Go de mémoire dédiée - Lecteur de cartes - HDMI - RJ45 - Wifi - Bluetooth 5.0 - Couleur Noir - Garantie 1 an",N8022VN3510EMEA-16,"1 912,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 8 Go / 512 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61215-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-8-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/283950-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-8-go-512-go-ssd-gris.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD M.2 2280 PCIe 3.0x4 NVMe - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Gris - Garantie 1 an",82H802CRFG,"1 915,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 8 Go / 512 Go SSD / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/61212-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-8-go-512-go-ssd-bleu.html,https://www.tunisianet.com.tn/283932-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-8-go-512-go-ssd-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go .2 2280 PCIe 3.0x4 NVMe - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Bleu - Garantie 1 an",82H802CNFG,"1 915,000 DT",En stock
PC Portable Asus ExpertBook B1 B1500CEA / i5 11è Gén / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/56267-pc-portable-asus-expertbook-b1-b1500cea-i5-11e-gen-8-go-noir.html,https://www.tunisianet.com.tn/249198-home/pc-portable-asus-expertbook-b1-b1500cea-i5-11e-gen-8-go-noir.jpg,"Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Intel Iris Xe Graphics - Lecteur d'empreintes digitales - Lecteur de cartes - Wifi 6 - Bluetooth 5.2 - RJ45 - USB-C - Thunderbolt 4 - USB 3.2 - USB 2.0 - HDMI 1.4 - VGA - Webcam avec Micro - Couleur Noir - Garantie 2 ans",B1500CEA-BQ2848-2Y,"1 919,000 DT",En stock
PC Portable HP 15s-FQ5001NK / I5-1235U / 8 Go / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/61438-pc-portable-hp-15s-fq5000nk-i7-1255u-8-go-silver.html,https://www.tunisianet.com.tn/285149-home/pc-portable-hp-15s-fq5000nk-i7-1255u-8-go-silver.jpg,"Ecran 15,6"" Full HD - Processeur Intel Core I5-1235U, 12è Génération, up to 4,4 GHz, 12 Mo de cache - 8 Go de mémoire - Disque SSD 256 Go M.2 NVMe - Carte graphique Intel Iris Xe Graphics - Wifi - Bluetooth - 1x USB Type C - 2x USB Type-A - HDMI - Lecteur de cartes - Webcam HP avec micro intégré - Windows 11 - Couleur Silver - Garantie 1 an",6D6Y6EA,"1 919,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ALC6 / AMD Ryzen 7 / 20 Go / 512 Go SSD / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/60385-pc-portable-lenovo-ideapad-3-15alc6-amd-ryzen-7-20-go-512-go-ssd-bleu.html,https://www.tunisianet.com.tn/279603-home/pc-portable-lenovo-ideapad-3-15alc6-amd-ryzen-7-20-go-512-go-ssd-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur AMD Ryzen 7-5700U, jusqu'à 4.3 GHz, 8 Mo de mémoire cache - Mémoire 20 Go - Disque 512 Go SSD M.2 NVMe - Carte graphique AMD Radeon Graphics - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 1x USB-C 3.2 - 1x USB 3.2 - Couleur Bleu - Garantie 1 an",82KU00J6FG-20,"1 939,000 DT",En stock
PC portable Lenovo IdeaPad 5 15ITL05 / i5 11th Gén / 8 Go / MX450 2G / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/59538-pc-portable-lenovo-ideapad-5-15itl05-i5-11th-gen-8-go-mx450-2g-bleu.html,https://www.tunisianet.com.tn/273445-home/pc-portable-lenovo-ideapad-5-15itl05-i5-11th-gen-8-go-mx450-2g-bleu.jpg,"Ecran 15.6"" F HD - Processeur Intel i5-1135G7 , 11è Génération, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - NVIDIA GeForce MX450, 2 Go de mémoire GDDR6 dédiée - Webcam HD 720p - USB 3.2 Type-C - 2x USB 3.2 - HDMI - Lecteur de cartes - Wifi - Bluetooth 5.0 - Couleur Bleu - Garantie 1 an",82FG00W5FE,"1 945,000 DT",En stock
Pc Portable Asus VivoBook15 / Ryzen 5 4600H / 24 Go / Win11,https://www.tunisianet.com.tn/pc-portable-tunisie/61174-pc-portable-asus-vivobook15-ryzen-5-4600h-24-go-win11.html,https://www.tunisianet.com.tn/283706-home/pc-portable-asus-vivobook15-ryzen-5-4600h-24-go-win11.jpg,"Ecran 15.6"" HD LED - Processeur AMD Ryzen 5-4600H Up to 4 GHz - 8 Mo de mémoire cache totale - Mémoire 24 Go - Disque SSD 512 Go, M.2 NVMe - Carte graphique AMD Radeon Graphics - WiFi - Bluetooth - HDMI - USB 3.0 Type C - USB 3.0 - Jack 3,5mm - Webcam - Windows 11 - Garantie 2 ans",M1502IA-EJ025W-24,"1 958,000 DT",En stock
Pc Portable Huawei MateBook D15 BOHRD-WDH9C / i5 11è Gén / 8 Go / 256 Go SSD + Antivirus bitdefender + Souris Bluetooth offerts,https://www.tunisianet.com.tn/pc-portable-tunisie/61171-pc-portable-huawei-matebook-d15-bohrd-wdh9c-i5-11e-gen-8-go-256-go-ssd-antivirus-bitdefender-souris-bluetooth-offerts.html,https://www.tunisianet.com.tn/283696-home/pc-portable-huawei-matebook-d15-bohrd-wdh9c-i5-11e-gen-8-go-256-go-ssd-antivirus-bitdefender-souris-bluetooth-offerts.jpg,"Ecran 15.6"" IPS Full HD - Résolution 1920 x 1080px - Processeur intel Core i5-1135G7, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 256 Go SSD - Intel Iris Xe Graphics - Lecteur d'empreinte digitale - USB 3.0 Type C - USB 2.0 - USB 3.0 - HDMI - Wifi - Bluetooth - Windows 11 - Garantie 1 an + Antivirus bitdefender (191117) + Souris Bluetooth offerts (CD23)",BOD-WDH9,"1 959,000 DT",Sur commande
PC Portable Asus ExpertBook B1 B1500CEA / i5 11è Gén / 12 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/56508-pc-portable-asus-expertbook-b1-b1500cea-i5-11e-gen-12-go-noir.html,https://www.tunisianet.com.tn/250874-home/pc-portable-asus-expertbook-b1-b1500cea-i5-11e-gen-12-go-noir.jpg,"Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque 1 To - Intel Iris Xe Graphics - Lecteur d'empreintes digitales - Lecteur de cartes - Wifi 6 - Bluetooth 5.2 - RJ45 - USB-C - Thunderbolt 4 - USB 3.2 - USB 2.0 - HDMI 1.4 - VGA - Webcam avec Micro - Couleur Noir - Garantie 2 ans",B1500-BQ2848-2Y-12,"1 964,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 12 Go / 512 Go SSD / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/61213-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-512-go-ssd-bleu.html,https://www.tunisianet.com.tn/283938-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-512-go-ssd-bleu.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go .2 2280 PCIe 3.0x4 NVMe - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Bleu - Garantie 1 an",82H802CNFG-12,"1 969,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ITL6 / i5 11è Gén / 12 Go / 512 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61216-pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/283955-home/pc-portable-lenovo-ideapad-3-15itl6-i5-11e-gen-12-go-512-go-ssd-gris.jpg,"Ecran 15.6"" LED Full HD - Processeur Intel Core i5- 1135G7 , 11ème Gén, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 2280 PCIe 3.0x4 NVMe - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire GDDR5 dédiée - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - USB 3.2 - USB Type C 3.2 - Lecteur de carte 4 en 1 - Couleur Gris - Garantie 1 an",82H802CRFG-12,"1 969,000 DT",En stock
PC Portable HP 15s-eq2000nk / Ryzen 7 5700U / 8 Go / Blanc,https://www.tunisianet.com.tn/pc-portable-tunisie/57821-pc-portable-hp-15s-eq2000nk-ryzen-7-5700u-8-go-blanc.html,https://www.tunisianet.com.tn/261171-home/pc-portable-hp-15s-eq2000nk-ryzen-7-5700u-8-go-blanc.jpg,"Ecran 15.6"" Full HD LED - Processeur AMD Ryzen 7 5700U , up to 4.3 Ghz, 8 Mo de mémoire cache - 8 Go de mémoire - Disque 512 Go SSD PCIe NVMe M.2 - Carte graphique AMD Radeon Intégrée - Lecteur de cartes - Webcam HD 720p HP True Vision - Wifi - Bluetooth - HDMI - 1x USB Type C - 2x USB 3.1 - Windows 10 - Couleur Blanc - Garantie 1 an",455Z7EA,"1 979,000 DT",En stock
PC Portable Asus VivoBook X515EP / i5 11è Gén / 8 Go / MX330 2G / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/61286-pc-portable-asus-vivobook-x515ep-i5-11e-gen-8-go-mx330-2g-gris.html,https://www.tunisianet.com.tn/284296-home/pc-portable-asus-vivobook-x515ep-i5-11e-gen-8-go-mx330-2g-gris.jpg,"Ecran 15.6"" Full HD LED - Processeur Intel Core i5-1135G7 , up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque SSD 256 Go M.2 NVMe - Carte graphique Nvidea Geforce MX330 , 2 Go de mémoire dédiée - Wifi - Bluetooth - USB 3.2 - USB Type-C - HDMI - Carte Micro SD - Webcam - Windows 11 - Silver - Garantie 1 an",X515EP-BQ398W,"1 999,000 DT",En stock
